FREQUENCY,INTIMACY,RECENCY,TRUST
-0.601845641,1.224808284,0.70134012,2
-0.207147561,-0.94986898,0.70134012,3
-0.207147561,-0.94986898,-2.002469469,1
-0.207147561,1.182987567,-2.026121084,1
-0.207147561,-0.94986898,-2.441099414,1
-0.207147561,-0.942898861,-2.476576835,1
-0.207147561,-0.94986898,-2.47765191,1
0.074779639,-0.544649147,0.70134012,3
0.751404916,-0.33294855,-1.783512451,1
-0.263533001,-0.260933986,-2.47765191,1
1.766342836,0.193448655,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.024797533,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.160111181,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.004148245,0.70134012,0
1.766342836,0.829336824,0.70134012,0
1.766342836,0.674669367,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.156835989,0.70134012,0
1.766342836,0.827062026,0.70134012,0
1.766342836,1.127896261,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.317672923,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.200711652,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.922104709,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.37071222,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.224752097,0.70134012,0
1.766342836,0.945281791,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.134372923,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.970288582,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.451694894,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.041644223,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.656805414,0.70134012,0
1.766342836,0.136767022,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.801489803,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.135191002,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.516784577,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.143626616,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.434125165,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.145122068,0.70134012,0
1.766342836,0.964077225,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.983241791,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.680300078,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.236426672,0.70134012,0
1.766342836,0.275504271,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.32656604,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.6450471,0.70134012,0
1.766342836,0.13787258,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.149011699,0.70134012,0
1.766342836,0.253587208,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.919297516,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.171927824,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.512573422,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.137696423,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.186546591,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.708399073,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.584107048,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.517044763,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.10025056,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.987097665,0.70134012,0
1.766342836,0.15473748,0.70134012,0
1.766342836,0.484685162,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.191754947,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.356281104,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.253868023,0.70134012,0
1.766342836,0.792889075,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.417873474,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.148887059,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.172333863,0.70134012,0
1.766342836,0.263265229,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.597250708,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.740499913,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.239046089,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.506416377,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.170648389,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.136917396,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.048063801,0.70134012,0
1.766342836,0.654412646,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,0.412037689,0.70134012,2
-0.601845641,-0.144068505,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.134015059,0.70134012,0
1.766342836,0.162022524,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.334339965,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.318349768,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.339412051,0.70134012,0
1.766342836,0.589684139,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.166351028,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.074595249,0.70134012,0
-0.601845641,-0.954160403,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.195173455,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.025119775,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.216184301,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.725057846,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.205106395,0.70134012,0
1.766342836,0.188981911,0.70134012,0
-0.601845641,-0.389828861,0.70134012,3
1.766342836,-0.432606261,-2.47765191,1
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.137171804,0.70134012,0
1.766342836,1.203627745,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.319595061,0.70134012,0
1.766342836,0.436613321,0.70134012,0
1.766342836,0.153320518,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.19114635,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.141353639,0.70134012,0
1.766342836,0.195173455,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.263533001,-0.954513249,0.70134012,3
-0.263533001,-0.289320124,0.148471943,3
-0.263533001,-0.054409266,-0.03852759,3
0.074779639,-0.861479246,-1.046698976,1
-0.263533001,-0.445152079,-1.550784669,1
-0.263533001,-0.954513249,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.164285251,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.12018852,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.740158023,0.70134012,0
1.766342836,0.83581698,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.179590997,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.329235577,0.70134012,0
1.766342836,0.561314675,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.58859642,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.381912475,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.89743281,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.194376215,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.075568283,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.157449423,0.70134012,0
-0.601845641,-0.795816043,0.70134012,3
1.766342836,0.20042756,-2.47765191,1
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
0.582248598,0.087893449,0.70134012,0
0.582248598,0.180075735,-2.47765191,1
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.638381467,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.134354098,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.139394351,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.474383842,0.70134012,0
1.766342836,0.357467473,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.797641726,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.208940806,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.371058912,0.70134012,0
1.766342836,0.217438283,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.783135996,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,1.156648981,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.400158874,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.476066902,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.326750448,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.246684488,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.245397236,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.786770147,0.70134012,0
1.766342836,0.13495659,0.70134012,0
1.766342836,0.526681121,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
1.766342836,0.614397771,0.70134012,0
1.766342836,1.224808284,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
-0.601845641,1.224808284,0.70134012,2
1.766342836,0.19582267,0.70134012,0
1.766342836,1.224808284,0.70134012,0
1.766342836,0.742405881,0.70134012,0
-0.601845641,1.224808284,0.70134012,2
1.766342836,1.224808284,0.70134012,0
